,kreis_key,bl_key,ew_eli_2019,ew_eli_2014,ew_vot_2019,ew_vot_2014,ew_invalid_2019,ew_invalid_2014,ew_valid_2019,ew_valid_2014,ew_vot_abs_christlich_demokratische_union_deutschlands_2019,ew_vot_abs_christlich_demokratische_union_deutschlands_2014,ew_vot_abs_sozialdemokratische_partei_deutschlands_2019,ew_vot_abs_sozialdemokratische_partei_deutschlands_2014,ew_vot_abs_buendnis_90_die_gruenen_2019,ew_vot_abs_buendnis_90_die_gruenen_2014,ew_vot_abs_die_linke_2019,ew_vot_abs_die_linke_2014,ew_vot_abs_alternative_fuer_deutschland_2019,ew_vot_abs_alternative_fuer_deutschland_2014,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2019,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2014,ew_vot_abs_freie_demokratische_partei_2019,ew_vot_abs_freie_demokratische_partei_2014,ew_vot_abs_freie_waehler_2019,ew_vot_abs_freie_waehler_2014,ew_vot_abs_piratenpartei_deutschland_2019,ew_vot_abs_piratenpartei_deutschland_2014,ew_vot_abs_partei_mensch_umwelt_tierschutz_2019,ew_vot_abs_partei_mensch_umwelt_tierschutz_2014,ew_vot_abs_nationaldemokratische_partei_deutschlands_2019,ew_vot_abs_nationaldemokratische_partei_deutschlands_2014,ew_vot_abs_familien_partei_deutschlands_2019,ew_vot_abs_familien_partei_deutschlands_2014,ew_vot_abs_oekologisch_demokratische_partei_2019,ew_vot_abs_oekologisch_demokratische_partei_2014,"ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2019","ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2014",ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2019,ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2014,ew_vot_abs_bayernpartei_2019,ew_vot_abs_bayernpartei_2014,ew_vot_abs_deutsche_kommunistische_partei_2019,ew_vot_abs_deutsche_kommunistische_partei_2014,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2019,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2014,"ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2019","ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2014",ew_vot_abs_aktion_partei_fuer_tierschutz_–_das_original_2019,"ew_vot_abs_allianz_fuer_menschenrechte,_tier__und_naturschutz_2019",ew_vot_abs_buendnis_c___christen_fuer_deutschland_2019,ew_vot_abs_buendnis_fuer_innovation_&_gerechtigkeit_2019,ew_vot_abs_buendnis_grundeinkommen___die_grundeinkommenspartei_2019,ew_vot_abs_demokratie_direkt!_2019,ew_vot_abs_demokratie_in_europa___diem25_2019,ew_vot_abs_der_dritte_weg_2019,ew_vot_abs_die_grauen_–_fuer_alle_generationen_2019,"ew_vot_abs_die_rechte_–_partei_fuer_volksabstimmung,_souveraenitaet_und_heimatschutz_2019",ew_vot_abs_die_violetten_2019,ew_vot_abs_europaeische_partei_liebe_2019,ew_vot_abs_feministische_partei_die_frauen_2019,ew_vot_abs_graue_panther_2019,ew_vot_abs_lkr___bernd_lucke_und_die_liberal_konservativen_reformer_2019,ew_vot_abs_menschliche_welt___fuer_das_wohl_und_gluecklichsein_aller_2019,ew_vot_abs_neue_liberale_–_die_sozialliberalen_2019,ew_vot_abs_oekologische_linke_2019,ew_vot_abs_partei_der_humanisten_2019,ew_vot_abs_partei_fuer_die_tiere_deutschland_2019,ew_vot_abs_partei_fuer_gesundheitsforschung_2019,ew_vot_abs_volt_deutschland_2019,ew_vot_abs_volt_deutschland_2014
202,08128,8.0,101414.0,103283.0,67155.0,59300.0,1544.0,1809.0,65611.0,57491.0,26034.0,28310.0,8635.0,12033.0,11369.0,4476.0,1554.0,1779.0,7056.0,3894.0,0.0,0.0,3486.0,1601.0,1840.0,1289.0,358.0,576.0,680.0,516.0,139.0,493.0,454.0,487.0,1035.0,735.0,970.0,222.0,99.0,116.0,110.0,62.0,7.0,8.0,8.0,22.0,7.0,14.0,173.0,112.0,131.0,37.0,40.0,27.0,98.0,13.0,97.0,51.0,42.0,40.0,109.0,82.0,76.0,47.0,14.0,21.0,63.0,157.0,98.0,242.0,858.0
203,08135,8.0,93726.0,95219.0,54670.0,44594.0,1144.0,983.0,53526.0,43611.0,18605.0,18133.0,8335.0,10735.0,10740.0,4644.0,1570.0,1518.0,5471.0,3252.0,0.0,0.0,2477.0,1040.0,1676.0,950.0,321.0,440.0,572.0,438.0,101.0,277.0,300.0,275.0,740.0,510.0,865.0,156.0,78.0,108.0,82.0,27.0,61.0,94.0,27.0,26.0,5.0,11.0,123.0,90.0,160.0,39.0,44.0,21.0,95.0,19.0,69.0,43.0,33.0,28.0,72.0,73.0,56.0,34.0,13.0,28.0,57.0,141.0,58.0,204.0,977.0
204,08136,8.0,231322.0,230415.0,145645.0,116074.0,3025.0,3228.0,142620.0,112846.0,54654.0,54057.0,18996.0,24869.0,28068.0,10913.0,4063.0,3397.0,14234.0,7846.0,0.0,0.0,7742.0,3123.0,3939.0,2127.0,851.0,1081.0,1545.0,986.0,241.0,861.0,749.0,587.0,878.0,441.0,2289.0,436.0,193.0,241.0,232.0,109.0,23.0,31.0,68.0,66.0,12.0,41.0,324.0,206.0,310.0,212.0,127.0,63.0,243.0,29.0,133.0,98.0,91.0,79.0,191.0,203.0,164.0,84.0,32.0,82.0,152.0,288.0,151.0,581.0,1634.0
205,08211,8.0,38487.0,39257.0,23731.0,18657.0,328.0,273.0,23403.0,18384.0,7488.0,7035.0,2884.0,4403.0,6027.0,2464.0,611.0,533.0,2235.0,1665.0,0.0,0.0,1775.0,1089.0,570.0,330.0,108.0,143.0,270.0,216.0,17.0,64.0,92.0,79.0,112.0,63.0,346.0,80.0,40.0,44.0,46.0,6.0,5.0,7.0,2.0,3.0,1.0,3.0,51.0,33.0,47.0,19.0,23.0,14.0,97.0,6.0,21.0,16.0,16.0,15.0,15.0,27.0,52.0,24.0,8.0,16.0,38.0,47.0,35.0,154.0,157.0
206,08212,8.0,209516.0,207006.0,135402.0,101277.0,1346.0,1071.0,134056.0,100206.0,28275.0,28839.0,18182.0,25595.0,42429.0,19266.0,6760.0,5328.0,10787.0,7961.0,0.0,0.0,8352.0,4665.0,1560.0,969.0,1305.0,2950.0,1694.0,960.0,99.0,363.0,362.0,343.0,1111.0,563.0,5445.0,1199.0,110.0,140.0,84.0,36.0,33.0,65.0,128.0,75.0,18.0,17.0,262.0,178.0,510.0,171.0,162.0,72.0,904.0,15.0,113.0,67.0,81.0,56.0,148.0,156.0,212.0,98.0,92.0,172.0,484.0,263.0,124.0,2982.0,872.0
207,08215,8.0,323238.0,323232.0,209814.0,173398.0,4275.0,4865.0,205539.0,168533.0,67206.0,70759.0,28548.0,39874.0,42287.0,17574.0,5241.0,4990.0,23146.0,14325.0,0.0,0.0,12965.0,5830.0,6988.0,4066.0,1219.0,2175.0,3103.0,1899.0,265.0,1003.0,1104.0,969.0,1232.0,611.0,4197.0,884.0,291.0,479.0,221.0,98.0,40.0,53.0,66.0,68.0,27.0,39.0,562.0,337.0,867.0,291.0,178.0,113.0,443.0,29.0,259.0,184.0,148.0,134.0,265.0,303.0,403.0,195.0,56.0,111.0,368.0,636.0,304.0,1207.0,2837.0
208,08216,8.0,167254.0,167850.0,103779.0,83628.0,2644.0,2723.0,101135.0,80905.0,33912.0,34976.0,13855.0,19073.0,20869.0,8466.0,2455.0,2001.0,11743.0,7112.0,0.0,0.0,5779.0,2560.0,4104.0,2214.0,528.0,803.0,1448.0,936.0,137.0,488.0,555.0,455.0,526.0,239.0,1625.0,350.0,168.0,253.0,121.0,43.0,21.0,37.0,32.0,40.0,7.0,29.0,322.0,206.0,145.0,140.0,66.0,54.0,214.0,10.0,138.0,104.0,63.0,51.0,154.0,163.0,149.0,94.0,30.0,42.0,113.0,293.0,148.0,551.0,830.0
209,08221,8.0,100384.0,98268.0,70400.0,53822.0,535.0,452.0,69865.0,53370.0,13007.0,13983.0,10378.0,13388.0,25322.0,12757.0,3789.0,3421.0,4303.0,3611.0,0.0,0.0,4298.0,2574.0,555.0,343.0,401.0,1250.0,573.0,462.0,35.0,139.0,129.0,142.0,613.0,313.0,2305.0,537.0,41.0,57.0,36.0,19.0,30.0,36.0,44.0,29.0,5.0,12.0,93.0,65.0,123.0,57.0,72.0,29.0,644.0,9.0,36.0,12.0,39.0,26.0,72.0,42.0,81.0,43.0,41.0,110.0,249.0,89.0,42.0,2027.0,297.0
210,08222,8.0,199916.0,200318.0,116585.0,88285.0,1484.0,1317.0,115101.0,86968.0,24961.0,24552.0,20939.0,26169.0,30064.0,12359.0,5353.0,5125.0,12287.0,8437.0,0.0,0.0,7261.0,3495.0,1596.0,848.0,752.0,1485.0,1656.0,1016.0,216.0,874.0,421.0,296.0,578.0,274.0,3869.0,863.0,129.0,211.0,112.0,44.0,68.0,71.0,76.0,78.0,14.0,26.0,335.0,156.0,172.0,478.0,105.0,53.0,542.0,32.0,131.0,61.0,77.0,48.0,149.0,150.0,151.0,81.0,54.0,118.0,237.0,292.0,123.0,1204.0,745.0
211,08225,8.0,108354.0,109800.0,68991.0,59582.0,1675.0,1963.0,67316.0,57619.0,25669.0,30153.0,9902.0,12223.0,10523.0,3901.0,1602.0,1454.0,7940.0,3822.0,0.0,0.0,3726.0,1302.0,2652.0,1352.0,320.0,509.0,807.0,531.0,176.0,459.0,458.0,357.0,511.0,329.0,891.0,184.0,98.0,129.0,86.0,48.0,15.0,16.0,20.0,26.0,5.0,8.0,173.0,116.0,166.0,52.0,49.0,27.0,86.0,14.0,87.0,43.0,43.0,42.0,90.0,81.0,72.0,66.0,18.0,25.0,63.0,210.0,114.0,278.0,816.0
212,08226,8.0,399897.0,399656.0,263457.0,216540.0,5367.0,6007.0,258090.0,210533.0,74431.0,77224.0,40809.0,55567.0,58990.0,25559.0,7952.0,7476.0,27721.0,18401.0,0.0,0.0,16599.0,8521.0,8592.0,4999.0,1515.0,2729.0,3631.0,2403.0,578.0,1503.0,1317.0,1089.0,1424.0,764.0,5334.0,1090.0,330.0,516.0,260.0,137.0,71.0,100.0,48.0,71.0,28.0,70.0,737.0,433.0,678.0,345.0,192.0,115.0,605.0,58.0,346.0,147.0,162.0,136.0,293.0,348.0,330.0,228.0,89.0,129.0,394.0,699.0,291.0,1705.0,2314.0
213,08231,8.0,75907.0,77938.0,40419.0,29737.0,793.0,519.0,39626.0,29218.0,10662.0,10278.0,5517.0,6663.0,6984.0,2884.0,1433.0,1543.0,6995.0,4232.0,0.0,0.0,3013.0,1344.0,874.0,424.0,259.0,333.0,797.0,321.0,58.0,225.0,237.0,156.0,256.0,85.0,785.0,162.0,76.0,80.0,84.0,40.0,6.0,15.0,24.0,20.0,5.0,10.0,122.0,61.0,154.0,58.0,37.0,22.0,124.0,7.0,48.0,48.0,27.0,29.0,69.0,66.0,79.0,42.0,13.0,26.0,71.0,130.0,62.0,266.0,403.0
214,08235,8.0,112394.0,110858.0,71274.0,57453.0,1213.0,1381.0,70061.0,56072.0,24496.0,24398.0,8212.0,11119.0,12379.0,5077.0,1711.0,1589.0,9387.0,5761.0,0.0,0.0,5086.0,2779.0,2187.0,1264.0,344.0,492.0,980.0,610.0,132.0,401.0,461.0,337.0,585.0,254.0,1001.0,206.0,131.0,188.0,120.0,45.0,23.0,18.0,28.0,27.0,6.0,18.0,178.0,156.0,655.0,90.0,65.0,39.0,157.0,21.0,104.0,58.0,61.0,52.0,124.0,140.0,98.0,57.0,13.0,36.0,67.0,197.0,116.0,308.0,1489.0
215,08236,8.0,143293.0,142528.0,94043.0,76435.0,1604.0,1947.0,92439.0,74488.0,27583.0,28203.0,12789.0,17542.0,18353.0,7983.0,2035.0,2114.0,11985.0,8538.0,0.0,0.0,7260.0,3188.0,2919.0,1662.0,483.0,736.0,1983.0,906.0,185.0,601.0,513.0,411.0,690.0,342.0,1543.0,341.0,119.0,226.0,146.0,79.0,13.0,26.0,21.0,20.0,12.0,20.0,327.0,190.0,760.0,84.0,103.0,63.0,185.0,19.0,167.0,99.0,55.0,55.0,143.0,151.0,179.0,79.0,28.0,34.0,96.0,334.0,148.0,508.0,1550.0
216,08237,8.0,86400.0,86824.0,53081.0,44445.0,1045.0,1111.0,52036.0,43334.0,18717.0,17994.0,5904.0,7825.0,8900.0,3458.0,1205.0,1040.0,6600.0,3479.0,0.0,0.0,4775.0,5643.0,1327.0,791.0,288.0,345.0,709.0,426.0,103.0,298.0,327.0,295.0,452.0,223.0,647.0,128.0,81.0,96.0,89.0,23.0,8.0,6.0,14.0,11.0,5.0,10.0,137.0,106.0,391.0,48.0,41.0,35.0,93.0,13.0,67.0,29.0,34.0,32.0,130.0,83.0,62.0,52.0,14.0,28.0,53.0,148.0,92.0,197.0,1243.0
217,08311,8.0,157789.0,155449.0,106346.0,85548.0,946.0,830.0,105400.0,84718.0,17119.0,18338.0,14631.0,20857.0,40624.0,23466.0,6992.0,7257.0,5586.0,4825.0,0.0,0.0,4570.0,2821.0,1334.0,1047.0,628.0,1795.0,1391.0,1044.0,86.0,206.0,252.0,248.0,1515.0,749.0,3971.0,988.0,90.0,177.0,66.0,30.0,39.0,71.0,66.0,73.0,16.0,28.0,195.0,128.0,225.0,55.0,229.0,75.0,2279.0,16.0,91.0,43.0,100.0,42.0,200.0,104.0,159.0,104.0,77.0,316.0,267.0,184.0,85.0,1450.0,698.0
218,08315,8.0,193103.0,190289.0,130008.0,109276.0,2824.0,2788.0,127184.0,106488.0,39442.0,40848.0,17102.0,24549.0,34990.0,17386.0,3558.0,3455.0,9638.0,7879.0,0.0,0.0,7701.0,4027.0,3210.0,2119.0,602.0,1027.0,1985.0,1253.0,131.0,339.0,676.0,587.0,1192.0,609.0,2136.0,485.0,210.0,330.0,151.0,65.0,24.0,37.0,36.0,29.0,12.0,39.0,338.0,249.0,378.0,66.0,172.0,74.0,608.0,20.0,129.0,71.0,102.0,79.0,187.0,204.0,192.0,117.0,53.0,109.0,131.0,306.0,144.0,659.0,1425.0
219,08316,8.0,123701.0,121857.0,81001.0,65600.0,1839.0,2025.0,79162.0,63575.0,23443.0,23457.0,11928.0,15837.0,20137.0,9624.0,2209.0,2147.0,6466.0,3822.0,0.0,0.0,4668.0,2174.0,2319.0,1634.0,566.0,764.0,1291.0,984.0,74.0,324.0,382.0,393.0,1377.0,961.0,1453.0,327.0,123.0,203.0,98.0,45.0,12.0,24.0,15.0,19.0,6.0,16.0,239.0,135.0,165.0,39.0,101.0,36.0,260.0,11.0,111.0,64.0,80.0,52.0,118.0,109.0,111.0,97.0,29.0,49.0,103.0,241.0,105.0,340.0,820.0
220,08317,8.0,317094.0,316303.0,192979.0,161212.0,4389.0,5739.0,188590.0,155473.0,64859.0,66144.0,24592.0,36934.0,42851.0,18641.0,4346.0,4307.0,18858.0,11084.0,0.0,0.0,10226.0,4631.0,7411.0,4538.0,968.0,1481.0,2594.0,1765.0,234.0,796.0,1056.0,1137.0,1293.0,691.0,2785.0,641.0,324.0,464.0,228.0,92.0,30.0,80.0,24.0,45.0,16.0,46.0,586.0,391.0,444.0,111.0,172.0,97.0,350.0,24.0,231.0,111.0,114.0,112.0,301.0,286.0,281.0,174.0,62.0,112.0,213.0,574.0,288.0,861.0,1956.0
221,08325,8.0,102914.0,103195.0,63538.0,53160.0,1374.0,1806.0,62164.0,51354.0,23180.0,24116.0,6914.0,9731.0,10693.0,4112.0,1260.0,1174.0,7203.0,4542.0,0.0,0.0,4739.0,2416.0,1948.0,1106.0,279.0,419.0,773.0,507.0,106.0,436.0,432.0,366.0,1663.0,1126.0,812.0,179.0,136.0,176.0,95.0,37.0,7.0,12.0,7.0,13.0,3.0,15.0,173.0,123.0,182.0,48.0,32.0,36.0,125.0,10.0,87.0,48.0,34.0,52.0,100.0,95.0,88.0,60.0,15.0,25.0,66.0,169.0,96.0,250.0,871.0
222,08326,8.0,149042.0,150541.0,87251.0,74092.0,1829.0,1988.0,85422.0,72104.0,31216.0,32525.0,9878.0,14776.0,17958.0,7801.0,1963.0,1900.0,8413.0,5925.0,0.0,0.0,6123.0,2886.0,2770.0,1856.0,447.0,676.0,1011.0,761.0,249.0,648.0,452.0,370.0,598.0,257.0,1209.0,254.0,150.0,236.0,142.0,69.0,16.0,32.0,32.0,45.0,11.0,27.0,195.0,208.0,290.0,80.0,90.0,54.0,161.0,30.0,107.0,64.0,55.0,52.0,119.0,128.0,139.0,78.0,32.0,49.0,120.0,226.0,108.0,399.0,1060.0
223,08327,8.0,95213.0,96043.0,57744.0,48601.0,1459.0,1640.0,56285.0,46961.0,21370.0,23261.0,5827.0,8605.0,10297.0,4310.0,1247.0,1206.0,6124.0,3386.0,0.0,0.0,4532.0,2233.0,1703.0,1081.0,303.0,416.0,782.0,480.0,138.0,335.0,341.0,333.0,425.0,212.0,830.0,174.0,110.0,157.0,83.0,41.0,8.0,17.0,12.0,26.0,6.0,16.0,166.0,321.0,219.0,120.0,44.0,32.0,107.0,13.0,72.0,44.0,49.0,56.0,86.0,85.0,80.0,48.0,19.0,22.0,58.0,163.0,93.0,250.0,672.0
224,08335,8.0,205147.0,202911.0,129936.0,102839.0,2207.0,2225.0,127729.0,100614.0,37503.0,38136.0,15082.0,22483.0,36213.0,16146.0,4362.0,3866.0,10243.0,6970.0,0.0,0.0,8550.0,4579.0,3729.0,2393.0,714.0,1276.0,1574.0,1126.0,141.0,451.0,568.0,472.0,1060.0,542.0,2865.0,564.0,226.0,326.0,174.0,64.0,26.0,37.0,20.0,44.0,13.0,45.0,290.0,217.0,340.0,89.0,168.0,97.0,479.0,45.0,157.0,92.0,102.0,71.0,194.0,166.0,248.0,119.0,64.0,107.0,203.0,283.0,129.0,1006.0,1094.0
225,08336,8.0,161560.0,162717.0,97521.0,78919.0,1840.0,2032.0,95681.0,76887.0,26540.0,26815.0,14931.0,20539.0,24392.0,11322.0,3045.0,2617.0,8632.0,5303.0,0.0,0.0,6051.0,2895.0,3381.0,2037.0,682.0,895.0,1274.0,850.0,138.0,632.0,477.0,423.0,625.0,336.0,1598.0,348.0,226.0,334.0,116.0,71.0,13.0,31.0,63.0,46.0,9.0,20.0,295.0,202.0,414.0,73.0,131.0,67.0,300.0,24.0,110.0,68.0,70.0,54.0,143.0,177.0,149.0,113.0,18.0,69.0,130.0,274.0,111.0,496.0,1373.0
226,08337,8.0,119122.0,119139.0,73466.0,61692.0,1431.0,1672.0,72035.0,60020.0,25704.0,26678.0,8863.0,13294.0,16563.0,6860.0,1746.0,1701.0,6486.0,3800.0,0.0,0.0,4228.0,2062.0,2776.0,1872.0,356.0,563.0,858.0,589.0,95.0,419.0,374.0,308.0,538.0,361.0,929.0,197.0,159.0,240.0,92.0,31.0,21.0,21.0,14.0,25.0,5.0,18.0,177.0,132.0,223.0,74.0,65.0,36.0,155.0,12.0,79.0,38.0,45.0,36.0,114.0,114.0,83.0,80.0,26.0,38.0,65.0,209.0,106.0,321.0,981.0
227,08415,8.0,200184.0,199935.0,124190.0,100213.0,1742.0,2036.0,122448.0,98177.0,37282.0,39288.0,15557.0,21246.0,27491.0,12923.0,3697.0,3461.0,13140.0,8626.0,0.0,0.0,12041.0,4473.0,3072.0,2039.0,706.0,1034.0,1308.0,956.0,164.0,601.0,619.0,504.0,949.0,480.0,1929.0,493.0,181.0,315.0,180.0,91.0,33.0,36.0,58.0,76.0,7.0,21.0,292.0,184.0,617.0,166.0,110.0,79.0,294.0,36.0,126.0,68.0,71.0,65.0,141.0,144.0,254.0,103.0,51.0,70.0,209.0,235.0,130.0,589.0,1514.0
228,08416,8.0,161993.0,158007.0,113120.0,91219.0,1230.0,1347.0,111890.0,89872.0,27294.0,28500.0,15040.0,20343.0,35359.0,18331.0,5937.0,5453.0,8199.0,6624.0,0.0,0.0,6603.0,3597.0,1836.0,1192.0,750.0,1385.0,1252.0,810.0,109.0,364.0,404.0,358.0,1289.0,650.0,2929.0,739.0,117.0,203.0,101.0,43.0,56.0,71.0,71.0,80.0,12.0,33.0,193.0,122.0,519.0,116.0,127.0,54.0,761.0,12.0,101.0,73.0,53.0,52.0,137.0,95.0,215.0,73.0,64.0,155.0,271.0,195.0,96.0,1048.0,1096.0
229,08417,8.0,138389.0,139454.0,82245.0,68190.0,1733.0,2010.0,80512.0,66180.0,28629.0,30105.0,9262.0,13171.0,14378.0,6052.0,2017.0,2031.0,10153.0,5630.0,0.0,0.0,6408.0,2935.0,2519.0,1609.0,428.0,678.0,1074.0,737.0,153.0,644.0,550.0,507.0,537.0,277.0,1190.0,255.0,129.0,247.0,147.0,59.0,14.0,22.0,104.0,95.0,9.0,27.0,237.0,156.0,273.0,109.0,80.0,42.0,105.0,16.0,144.0,70.0,60.0,64.0,127.0,115.0,127.0,86.0,26.0,49.0,117.0,339.0,135.0,334.0,1099.0
230,08421,8.0,83482.0,82591.0,53462.0,41224.0,513.0,421.0,52949.0,40803.0,13361.0,13061.0,7491.0,10810.0,16260.0,7242.0,1879.0,1836.0,3798.0,2738.0,0.0,0.0,3259.0,1760.0,1034.0,571.0,610.0,829.0,614.0,456.0,56.0,146.0,191.0,180.0,646.0,267.0,1561.0,278.0,60.0,98.0,94.0,26.0,23.0,8.0,60.0,45.0,5.0,53.0,98.0,77.0,113.0,79.0,67.0,35.0,260.0,8.0,70.0,25.0,39.0,23.0,61.0,73.0,87.0,51.0,20.0,41.0,147.0,73.0,66.0,434.0,399.0
231,08425,8.0,140125.0,138961.0,93883.0,79911.0,1720.0,1956.0,92163.0,77955.0,36102.0,37916.0,10051.0,15116.0,18797.0,8434.0,1772.0,1910.0,9144.0,5221.0,0.0,0.0,5426.0,2154.0,3101.0,1926.0,517.0,801.0,1022.0,757.0,207.0,492.0,627.0,558.0,935.0,578.0,1254.0,292.0,148.0,221.0,157.0,73.0,9.0,35.0,38.0,41.0,11.0,20.0,198.0,130.0,383.0,103.0,72.0,64.0,164.0,22.0,138.0,53.0,59.0,51.0,151.0,136.0,122.0,84.0,36.0,41.0,129.0,239.0,127.0,343.0,1410.0
232,08426,8.0,146207.0,143105.0,94008.0,77407.0,1817.0,2159.0,92191.0,75248.0,37237.0,39244.0,8218.0,12092.0,18930.0,7863.0,1761.0,1677.0,8583.0,4459.0,0.0,0.0,5442.0,2358.0,2985.0,2021.0,574.0,720.0,989.0,724.0,167.0,341.0,652.0,586.0,2056.0,1060.0,1234.0,244.0,158.0,268.0,192.0,89.0,10.0,15.0,14.0,26.0,5.0,20.0,217.0,150.0,273.0,72.0,90.0,56.0,150.0,25.0,161.0,67.0,55.0,66.0,304.0,158.0,111.0,110.0,35.0,54.0,101.0,202.0,135.0,392.0,1441.0
233,08435,8.0,158275.0,156520.0,105627.0,85430.0,1538.0,1558.0,104089.0,83872.0,34247.0,34910.0,11613.0,17145.0,26805.0,12613.0,2735.0,2741.0,8966.0,5630.0,0.0,0.0,7115.0,3444.0,3444.0,2398.0,504.0,872.0,1132.0,883.0,113.0,344.0,475.0,393.0,1397.0,768.0,1696.0,359.0,151.0,264.0,166.0,65.0,17.0,35.0,33.0,43.0,6.0,20.0,229.0,178.0,249.0,84.0,147.0,51.0,284.0,15.0,114.0,53.0,95.0,53.0,149.0,148.0,172.0,127.0,37.0,70.0,128.0,247.0,114.0,730.0,945.0
234,08436,8.0,208837.0,206250.0,133795.0,106823.0,1981.0,2238.0,131814.0,104585.0,46741.0,47401.0,12389.0,17930.0,33803.0,15027.0,3360.0,3344.0,9979.0,5886.0,0.0,0.0,7429.0,3253.0,4907.0,3313.0,635.0,1010.0,1451.0,981.0,150.0,455.0,757.0,716.0,3570.0,2725.0,2143.0,432.0,191.0,316.0,214.0,104.0,18.0,28.0,41.0,49.0,9.0,55.0,253.0,178.0,352.0,138.0,154.0,94.0,296.0,14.0,133.0,73.0,107.0,70.0,188.0,163.0,163.0,248.0,44.0,88.0,153.0,243.0,134.0,741.0,1560.0
235,08437,8.0,96823.0,96443.0,61177.0,51879.0,1304.0,1669.0,59873.0,50210.0,24500.0,26157.0,5287.0,7864.0,12283.0,5525.0,1190.0,1164.0,6120.0,3343.0,0.0,0.0,3654.0,1509.0,2122.0,1526.0,297.0,442.0,757.0,521.0,114.0,297.0,367.0,373.0,468.0,294.0,725.0,163.0,94.0,148.0,85.0,42.0,12.0,13.0,10.0,20.0,11.0,22.0,166.0,111.0,123.0,70.0,53.0,38.0,98.0,18.0,77.0,59.0,44.0,35.0,83.0,87.0,73.0,65.0,10.0,30.0,85.0,160.0,75.0,217.0,787.0
238,09161,9.0,91126.0,90683.0,48289.0,30667.0,173.0,100.0,48116.0,30567.0,0.0,0.0,4212.0,6166.0,9086.0,3419.0,1369.0,1155.0,5198.0,2648.0,18180.0,12446.0,2170.0,961.0,1959.0,915.0,375.0,439.0,480.0,241.0,57.0,173.0,146.0,65.0,1763.0,1033.0,1181.0,173.0,48.0,71.0,398.0,287.0,5.0,9.0,9.0,12.0,4.0,8.0,62.0,52.0,67.0,84.0,22.0,24.0,152.0,9.0,69.0,15.0,39.0,21.0,59.0,51.0,61.0,39.0,21.0,26.0,142.0,74.0,67.0,320.0,346.0
239,09162,9.0,928090.0,924005.0,607234.0,422743.0,952.0,950.0,606282.0,421793.0,0.0,0.0,69403.0,108649.0,189175.0,82846.0,19207.0,17057.0,36282.0,32869.0,163350.0,113475.0,32118.0,22303.0,14721.0,7699.0,3763.0,8086.0,6357.0,4859.0,368.0,1123.0,1109.0,764.0,21945.0,11360.0,16135.0,2960.0,323.0,626.0,2992.0,3498.0,230.0,292.0,171.0,168.0,52.0,80.0,762.0,621.0,458.0,948.0,534.0,292.0,4320.0,67.0,506.0,156.0,369.0,272.0,639.0,688.0,926.0,392.0,346.0,688.0,1361.0,617.0,485.0,13134.0,3079.0
240,09163,9.0,41410.0,41596.0,23722.0,15629.0,65.0,51.0,23657.0,15578.0,0.0,0.0,2227.0,2613.0,5184.0,2238.0,575.0,497.0,2241.0,1696.0,8480.0,5758.0,882.0,501.0,930.0,445.0,142.0,210.0,294.0,194.0,17.0,48.0,93.0,42.0,813.0,461.0,570.0,105.0,19.0,25.0,367.0,372.0,10.0,17.0,2.0,4.0,1.0,4.0,41.0,57.0,31.0,31.0,21.0,14.0,81.0,10.0,31.0,11.0,20.0,16.0,32.0,32.0,19.0,15.0,19.0,21.0,53.0,51.0,29.0,175.0,348.0
241,09171,9.0,82914.0,82981.0,46301.0,30679.0,114.0,103.0,46187.0,30576.0,0.0,0.0,3589.0,4828.0,6449.0,2682.0,859.0,752.0,4051.0,2332.0,22900.0,14878.0,1151.0,724.0,2284.0,1234.0,180.0,275.0,542.0,338.0,67.0,123.0,174.0,82.0,1323.0,1053.0,848.0,121.0,69.0,48.0,603.0,609.0,4.0,15.0,6.0,7.0,4.0,9.0,85.0,69.0,36.0,21.0,31.0,22.0,78.0,16.0,62.0,25.0,34.0,34.0,30.0,60.0,90.0,34.0,15.0,32.0,32.0,69.0,44.0,165.0,466.0
242,09172,9.0,75243.0,74848.0,43460.0,27428.0,152.0,108.0,43308.0,27320.0,0.0,0.0,3179.0,4423.0,7178.0,3301.0,848.0,610.0,3802.0,2193.0,20329.0,12434.0,1104.0,703.0,2326.0,981.0,143.0,193.0,526.0,278.0,63.0,125.0,138.0,67.0,1180.0,887.0,617.0,74.0,34.0,53.0,747.0,439.0,12.0,9.0,3.0,7.0,5.0,3.0,79.0,63.0,89.0,8.0,29.0,20.0,114.0,7.0,53.0,20.0,28.0,23.0,28.0,53.0,70.0,34.0,11.0,25.0,49.0,65.0,54.0,152.0,540.0
