,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_2020,population_1995,population_1996,population_1997,population_1998,population_1999,population_2000,population_2001,population_2002,population_2003,population_2004,population_2005,population_2006,population_2007,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019
386,16071,Weimarer Land,12337,12938,13146,13508,13959,14017,14580,15046,15611,15803,16176,16727,17154,17618,17830,18147,18686,19332,19800,1120353,1166972,1176704,1198177,1227123,1222676,1259854,1285758,1317855,1319578,1342646,1382450,1410711,1442232,1456225,1485937,1536372,1589559,1624400,4721.0,4424.0,3975.0,4154.0,4322.0,4815.0,4067.0,4612.0,88602,89688,90923,91588,91824,91617,91129,90589,89888,89171,88534,87792,86994,86091,85257,84808,82648,82237,81860,81673,81884,82222,82224,82039,82052,0.057671634497923285,0.05416722784763631,0.048544282155244006,0.05052175816691396,0.05256372835181942,0.05869159789856044,0.04956612879637303
387,09577,Weißenburg-Gunzenhausen,15203,16202,15916,16136,16328,16520,16937,17360,18063,17986,18824,19711,20549,20881,20971,21385,21592,22088,22892,1446875,1543670,1518561,1540159,1556224,1570000,1602318,1634233,1690199,1673125,1744807,1820787,1894276,1926424,1938236,1987347,2022291,2078313,2158725,3656.0,3537.0,3468.0,3339.0,3382.0,3414.0,3466.0,3275.0,93821,94261,94582,94751,94903,95079,95145,95290,95334,95146,94988,94461,93947,93387,92804,92537,92375,92185,92259,92425,92930,93658,94091,94301,94564,0.03962757020995242,0.03826886664863403,0.037318411707737004,0.035650985500437764,0.035943926624225485,0.0362032215989226,0.036652425870310056
388,06636,Werra-Meißner-Kreis,14109,14854,14817,15259,15338,15450,15818,16044,16601,16840,17368,17940,18330,18423,18775,19238,19989,20476,21156,1606669,1677780,1661381,1695897,1690227,1686418,1706651,1711352,1748467,1750908,1787503,1832762,1858215,1853953,1882756,1932650,2015671,2068726,2138046,5139.0,4929.0,4566.0,4568.0,4597.0,4718.0,4435.0,3828.0,117753,117397,116876,116143,115363,114466,113661,112880,111964,111029,110217,108880,107702,106462,105182,104247,102159,101378,100635,100281,100461,100840,101033,101059,100823,0.051065732598002685,0.049151883208185,0.045450473318004,0.04529948433161444,0.04549998515336573,0.04668559950128143,0.043987978933378295
389,05170,Wesel,15132,15819,15791,16131,16521,16666,16932,17188,17875,17624,18236,18884,19281,19474,19840,20161,20654,21382,22230,7113722,7453643,7461888,7627000,7799079,7852815,7957715,8051596,8337387,8181598,8426278,8693572,8850585,8913006,9069549,9273274,9546182,9861316,10230883,32747.0,31423.0,30240.0,32029.0,28916.0,25582.0,23278.0,23955.0,464022,466702,468965,470910,472603,473682,475289,476991,477408,477162,476793,475923,474836,473328,471290,469579,460378,459035,457681,457139,459954,462190,461191,460238,459893,0.07154983492869488,0.06873839248018655,0.06574570500528314,0.06929834050931435,0.06269853488034242,0.05558428465272316,0.050616121576105746
390,03461,Wesermarsch,14298,14831,14773,15110,15365,15728,16139,16481,16996,17151,17673,18497,19050,19344,19726,20019,20724,21377,21936,1341683,1392734,1388637,1419130,1440710,1470202,1500303,1522703,1560281,1562204,1598724,1662458,1701695,1721229,1751667,1781730,1849847,1905846,1948398,4910.0,5256.0,4967.0,7725.0,4489.0,4474.0,4632.0,4955.0,93567,94231,94476,94424,94214,94059,94215,94368,94192,94151,93951,93438,92892,92333,91623,90981,89876,89327,88979,88798,89002,89261,89152,88823,88604,0.05518155969386035,0.059190522309061015,0.05580773465764814,0.08654395536684555,0.05035220746590093,0.05036983664141045,0.052277549546295876
391,07143,Westerwaldkreis,15985,16859,16602,16995,17576,18040,18751,19258,19459,20067,19893,21072,21454,22556,22193,23152,24477,25205,26109,3238902,3428521,3388885,3478557,3605803,3701644,3837596,3927625,3952204,4052759,3997562,4216926,4275147,4483699,4414653,4623780,4911575,5067067,5256191,9324.0,9241.0,8957.0,9443.0,9418.0,9114.0,8840.0,8810.0,194442,196618,198467,199781,200816,201692,202162,202823,203214,203778,203664,203023,202304,201319,200109,199005,200122,199272,198778,198918,199717,200665,201033,201318,201751,0.04690659932185654,0.04645632873847515,0.04484846057170897,0.04705853038646501,0.04684802992543513,0.045271659762167314,0.04381638752719937
392,06440,Wetteraukreis,16858,17623,17613,17773,18032,18232,18750,19094,19393,19682,20172,20983,21463,21668,22129,22767,23212,23736,24647,4903178,5151695,5175651,5235490,5314099,5376084,5526390,5624429,5703186,5774612,5908440,6145925,6300008,6385029,6558763,6822065,7031507,7230291,7539119,12829.0,12853.0,12510.0,12850.0,11789.0,11098.0,10624.0,10155.0,282818,285008,287259,289241,291437,293201,295027,296990,297870,298120,298638,298752,299050,298694,298254,298124,292900,293527,294674,296389,299650,302923,304613,305886,307400,0.043536246835485994,0.043365307079547485,0.04174870682462874,0.042420020929411106,0.03870156559306399,0.03628149048992108,0.034560832791151595
393,15091,Wittenberg,12328,12757,13011,13472,13842,14013,14445,14817,15374,15736,16069,16638,17156,17397,17839,18271,18930,19696,20118,1948048,1979960,1985217,2023450,2046965,2040736,2070954,2091850,2136084,2152749,2165821,2212294,2254801,2262829,2302718,2349339,2422078,2504045,2541470,9927.0,10234.0,9928.0,9540.0,8619.0,8065.0,8060.0,8838.0,.,.,.,.,.,.,.,.,.,.,.,.,144059,141999,139898,138084,132964,131427,130069,129080,128584,127948,127132,126328,125397,0.07632102960736224,0.07928416485900217,0.07721022833322964,0.07456154062587926,0.06779567693421011,0.06384174529795453,0.06427585986905587
394,03462,Wittmund,13097,13706,13596,14038,14352,14839,15408,15780,16232,16178,16470,17359,18011,18590,19053,19273,20020,20729,21235,747869,783160,778288,804977,824210,853970,886626,906093,929005,922790,937420,984474,1017044,1048114,1075942,1095807,1141671,1177522,1206320,2916.0,3228.0,3306.0,3453.0,2966.0,3206.0,3369.0,2867.0,54917,55425,55841,56353,56974,57364,57411,57524,57602,57785,57907,57971,57828,57675,57414,57405,56713,56467,56381,56470,56856,57027,56806,56807,56904,0.05171955091254146,0.057163095448910926,0.05814689742507387,0.060550265663633016,0.05221279442312432,0.0564367067438872,0.05920497680303669
395,03158,Wolfenbüttel,15211,15679,15580,15840,15915,16225,16585,16852,17392,17607,18128,19000,19684,20033,20473,20930,21292,21952,22655,1910042,1977476,1966666,2001485,2010621,2042727,2072955,2090252,2141119,2150480,2198581,2292328,2367457,2404135,2456068,2522277,2575131,2648962,2723137,5223.0,5154.0,4841.0,4693.0,4583.0,4521.0,4535.0,4186.0,121619,122223,123078,124046,125053,126069,126719,126930,127058,127120,126769,125969,125115,124165,123202,122458,120649,120271,120009,119968,120508,120943,120671,120199,119791,0.043521735869809765,0.042961456388370234,0.040171606864274574,0.03880340325607931,0.037979299085944426,0.037612625728999406,0.037857601990132814
396,09479,Wunsiedel im Fichtelgebirge,14748,15221,15385,15809,16246,16534,17107,17739,18414,18323,18997,19869,20414,20518,20719,20948,21305,21710,22480,1271332,1300530,1301512,1322034,1343954,1353107,1381567,1412819,1447227,1421869,1458706,1509016,1531448,1522222,1524762,1535332,1559980,1592909,1648502,4231.0,4776.0,4365.0,3878.0,4052.0,3849.0,4045.0,4187.0,89304,89098,88653,87959,87147,86410,85683,84866,83901,82968,82180,81046,79971,78982,77996,77194,75950,75020,74191,73593,73294,73223,73373,73332,72917,0.05702848054346214,0.06489747666218254,0.05955467023221546,0.052961501167665896,0.055224673926376186,0.05248731795123548,0.05547403211871031
397,09679,Würzburg,15246,16119,16187,16616,17159,17408,17765,18100,18830,18708,19687,20584,20713,21152,21606,22813,22274,22806,23740,2408069,2549875,2566766,2637782,2724786,2764104,2820818,2879771,2994847,2966566,3115565,3254974,3274233,3348455,3433579,3646360,3580200,3676142,3836059,3725.0,4082.0,3781.0,3591.0,3743.0,4548.0,3720.0,3788.0,153242,155000,156263,157368,158296,158691,159146,159522,159781,159882,160123,159999,160544,160473,160099,159779,158128,158077,158303,158917,159840,160734,161191,161587,162068,0.023530823799927988,0.025686364580252585,0.023654904904904905,0.022341259472171415,0.023220899429868914,0.028145828562941327,0.022953328232593728
398,08417,Zollernalbkreis,17858,18747,18290,18553,18524,19083,19823,20323,20893,20541,21243,22144,22741,23063,23607,23584,24367,24975,25743,3421170,3591566,3509130,3559080,3544396,3642818,3773675,3854235,3940660,3849121,3957906,4106702,4204712,4258231,4378817,4421435,4580865,4690015,4853904,7611.0,6911.0,7676.0,6763.0,6494.0,6427.0,6562.0,5853.0,192509,192865,192702,192614,192806,192906,192979,193556,193559,193205,192888,192505,191893,191059,189865,189011,185458,184894,184637,185488,187478,187998,187786,188553,189149,0.04122142365831334,0.037258474941775206,0.0409434707005622,0.03597378695518037,0.034581917714845624,0.0340859068802936,0.03469222676302809
399,14524,Zwickau,13159,13792,14125,14449,14704,14752,15190,15550,15988,16341,16682,17111,17579,18028,18478,19085,19520,20281,21056,4983812,5166671,5230326,5292012,5332648,5296990,5392777,5454352,5538807,5593197,5648264,5733746,5832704,5925489,6025778,6199457,6311274,6510935,6711786,19029.0,18906.0,17957.0,17546.0,15024.0,15506.0,14892.0,15753.0,392329,390761,389294,387248,384450,381211,377343,373279,369504,366176,362810,358997,354970,350866,346768,343530,335086,331793,328678,326100,324836,323317,321044,318760,316267,0.05789556952397179,0.05797608095676173,0.05528020293317243,0.054268720791050266,0.04679732373132655,0.048644748400050196,0.047086796915264635
400,03152,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,20955.0,20772.0,21825.0,20147.0,,,,,266224,266692,267666,267210,266070,265453,264866,265329,264920,263587,262912,261334,261045,260054,259197,258480,248119,248007,248119,249235,252937,-,-,-,-,0.08445544275126049,0.08334302967079263,0.0862863084483488,,,,
401,03156,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-,-,-,4344.0,4241.0,4002.0,4174.0,,,,,88940,88536,87871,87138,86468,85815,85104,84433,83718,83045,82302,81519,80645,79845,78835,77845,76643,75709,74806,74080,73839,-,-,-,-,0.05807020827206374,0.05724892008639309,0.05419900052817617,,,,
402,05354,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,301891,302773,303591,304470,305227,306028,307104,308505,309152,309725,310059,310196,310093,309611,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
403,13001,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,61688,60269,58770,56964,55750,54833,53905,53289,52936,52793,52735,53176,53343,53733,54031,54250,-,-,-,-,-,-,-,-,-,,,,,,,
404,13002,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,81786,79993,78352,76708,75452,74040,72620,71051,69790,68829,68462,67925,67148,66276,65471,65199,-,-,-,-,-,-,-,-,-,,,,,,,
405,13005,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,66944,65341,63772,62426,61553,61144,60382,59540,59179,58995,58716,58563,58171,57981,57693,57664,-,-,-,-,-,-,-,-,-,,,,,,,
406,13006,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,50870,49970,49216,48428,47795,47171,46834,46366,45912,45591,45421,45276,45039,44878,44499,44367,-,-,-,-,-,-,-,-,-,,,,,,,
407,13051,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,98259,102804,107165,111582,114829,117162,118217,118740,119287,119709,119799,119637,119092,118406,117694,117235,-,-,-,-,-,-,-,-,-,,,,,,,
408,13052,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,99244,98813,98396,97534,96627,95123,93651,92052,90560,89139,87549,85982,84418,82683,81235,80051,-,-,-,-,-,-,-,-,-,,,,,,,
409,13053,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,116645,116191,115618,114761,114126,113217,111931,110599,109169,107978,106558,105071,103593,102021,100581,99470,-,-,-,-,-,-,-,-,-,,,,,,,
410,13054,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,126192,127280,128821,130184,131486,132047,131414,131286,130674,129972,128880,127851,126744,125511,124036,123174,-,-,-,-,-,-,-,-,-,,,,,,,
411,13055,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,85734,86837,87840,88478,88484,88219,87484,86745,85848,85032,83980,82956,81697,80300,79185,78083,-,-,-,-,-,-,-,-,-,,,,,,,
412,13056,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,70581,70432,70414,70283,70238,70003,69674,69371,68996,68534,67890,67261,66804,66201,65531,64933,-,-,-,-,-,-,-,-,-,,,,,,,
413,13057,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,117880,118704,119480,119639,119509,119079,118217,117079,115751,114531,112982,111591,110277,108698,107252,106160,-,-,-,-,-,-,-,-,-,,,,,,,
414,13058,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,112696,115360,117457,119301,120458,121133,121289,120867,120794,120604,120408,119803,119018,118253,117411,116544,-,-,-,-,-,-,-,-,-,,,,,,,
415,13059,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,115288,115272,115554,114990,115097,114861,114010,113024,112180,111471,110631,109774,108675,107573,106471,105480,-,-,-,-,-,-,-,-,-,,,,,,,
416,13060,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,106863,107741,109001,109662,109422,109225,108341,107373,106043,104715,103262,102018,100726,99212,97693,96388,-,-,-,-,-,-,-,-,-,,,,,,,
417,13061,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,79860,78761,78005,77320,76546,75848,74907,74050,73205,72588,71756,70824,70187,69342,68531,67848,-,-,-,-,-,-,-,-,-,,,,,,,
418,13062,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,90070,89192,88499,87959,86994,85801,84341,82609,80937,79650,77890,76736,75812,74913,73595,72613,-,-,-,-,-,-,-,-,-,,,,,,,
419,14161,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,271085,263194,263202,255748,265893,261320,257653,254278,251622,249205,247555,246096,245338,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
420,14166,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,68631,67717,67030,66420,72111,71819,71346,70921,70308,69752,69260,68614,68069,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
421,14167,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,103831,103977,102072,100113,104877,103609,102377,101348,100380,99310,98366,97296,96331,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
422,14171,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,92396,91715,91152,90512,89810,88846,87819,86723,85759,84758,83902,82916,81922,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
423,14173,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,152254,153384,154271,154869,142719,141800,140541,139015,137558,136510,135278,133738,132186,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
424,14177,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,155781,155826,156273,156145,155045,153881,152284,150622,149080,147472,145886,144094,142507,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
425,14178,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,216007,215738,214787,213310,205731,203585,201520,199309,197042,194899,192559,189972,187397,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
426,14181,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,99149,99047,97128,96572,95797,94946,94060,92928,91974,91051,90024,88748,87376,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
427,14182,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,143553,144471,144946,144938,139844,138920,137482,135923,134561,133133,131866,130357,128716,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
428,14188,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,99332,99515,94747,95055,94797,94354,93472,92600,91637,90866,90013,88903,87754,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
429,14191,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,150791,149118,147186,145203,143510,141579,139456,137338,135271,133501,131839,130030,128269,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
430,14193,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,145634,143736,144196,144183,136914,135816,134415,132809,131465,130355,129263,127892,126452,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
431,14262,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,472697,465968,464255,456478,477590,476683,478088,479073,481646,485178,489799,500471,505971,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
432,14263,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,67041,65391,63987,62760,63573,62301,60933,59775,58871,58338,57926,57418,56856,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
433,14264,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,61033,58990,56634,55318,53265,51336,49167,47160,45744,44486,43328,42048,40977,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
434,14272,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,162613,162332,161877,160851,159871,158464,156525,154708,153159,151766,150842,148945,147119,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
435,14280,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,163597,164847,160868,157621,153985,153564,152617,151613,150836,150401,150215,149292,148539,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
436,14284,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,112094,113418,113284,112944,109278,107057,104680,102529,100833,99251,97641,95820,94011,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
437,14285,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,127812,127477,126789,125614,124410,123129,121410,119719,118249,116932,115543,113764,111921,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
438,14286,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,164101,162737,161622,159998,158366,156426,153857,151169,148853,146968,144773,142117,139806,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
439,14287,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,158644,159934,161124,161304,149333,148056,146325,144462,143078,141999,140805,139212,137809,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
440,14290,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,114151,116000,118211,123814,124713,125204,125021,124398,123685,123016,122470,121517,120899,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
