,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019,fraud_pp_2013,fraud_pp_2014,fraud_pp_2015,fraud_pp_2016,fraud_pp_2017,fraud_pp_2018,fraud_pp_2019,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_density_2008,population_density_2009,population_density_2010,population_density_2011,population_density_2012,population_density_2013,population_density_2014,population_density_2015,population_density_2016,population_density_2017,population_density_2018,population_density_2019,border_vic,prop_abitur_2006,prop_abitur_2007,prop_abitur_2008,prop_abitur_2009,prop_abitur_2010,prop_abitur_2011,prop_abitur_2012,prop_abitur_2013,prop_abitur_2014,prop_abitur_2015,prop_abitur_2016,prop_abitur_2017,prop_abitur_2018,prop_abitur_2019,prop_no_haupt_2006,prop_no_haupt_2007,prop_no_haupt_2008,prop_no_haupt_2009,prop_no_haupt_2010,prop_no_haupt_2011,prop_no_haupt_2012,prop_no_haupt_2013,prop_no_haupt_2014,prop_no_haupt_2015,prop_no_haupt_2016,prop_no_haupt_2017,prop_no_haupt_2018,prop_no_haupt_2019,avg_hh
206,03154,Helmstedt,15614.0,16257.0,16297.0,16619.0,16735.0,16918.0,17143.0,17213.0,17869.0,18241.0,18808.0,19644.0,20398.0,20931.0,21560.0,22000.0,22231.0,22745.0,23466.0,1557262.0,1611303.0,1606861.0,1630869.0,1635594.0,1644165.0,1652342.0,1642029.0,1684972.0,1701167.0,1733971.0,1793100.0,1849167.0,1892346.0,1954727.0,2006489.0,2040615.0,2090253.0,2147484.0,5393.0,6052.0,5949.0,5733.0,5828.0,5468.0,5718.0,0.0596524605395599,0.0667504908124324,0.0652274023069163,0.062457784072339,0.0634167573449401,0.0597504207006578,0.0626273247026352,0.0095789042883847,0.0117464099000727,0.0109973246787421,0.0098703562479572,0.0095321001088139,0.0099766155997989,0.0123655560666798,95419.0,94435.0,93355.0,91278.0,90655.0,90407.0,90666.0,91204.0,91790.0,91900.0,91514.0,91302.0,140.8,139.4,137.7,134.9,134.1,134.2,134.9,135.8,136.2,135.7,135.0,135.0,201.3949280494905,20.8,25.7,23.9,27.5,29.2,40.8,32.9,31.4,32.6,33.2,37.7,33.7,38.1,36.1,9.3,4.5,6.2,3.8,5.8,5.3,5.9,6.0,5.0,8.8,5.1,7.0,8.1,8.4,2.2000716075904045
207,05758,Herford,17193.0,17550.0,17326.0,17769.0,18037.0,18111.0,18293.0,18322.0,18968.0,18625.0,19264.0,20023.0,20286.0,20281.0,20503.0,20871.0,21350.0,21913.0,22732.0,4391826.0,4497471.0,4451066.0,4565616.0,4628376.0,4642374.0,4679989.0,4674865.0,4821138.0,4710659.0,4849691.0,5017130.0,5062317.0,5051226.0,5107343.0,5231866.0,5371662.0,5506887.0,5709357.0,13243.0,13152.0,12340.0,12770.0,12423.0,11296.0,10410.0,0.053170218574847,0.052797225255315,0.0492278723905038,0.0507555703940412,0.0494335613413076,0.0449751354708732,0.041526880776764,0.0113061493246824,0.0103490911426552,0.0090078230030597,0.0085930730768925,0.0097012816992761,0.0076803325357041,0.0073320275569349,252241.0,250958.0,249599.0,250571.0,249547.0,249068.0,249104.0,250671.0,251598.0,251307.0,251161.0,250681.0,558.9,556.0,553.3,554.9,553.2,552.8,553.3,559.8,557.4,558.5,556.8,556.3,169.21502438788238,26.2,28.2,30.3,32.8,34.6,35.8,40.0,48.6,39.0,41.1,41.3,39.2,42.6,37.5,5.7,6.4,5.3,5.5,4.9,4.8,4.4,3.9,4.1,4.2,3.7,4.0,4.4,4.2,2.259067687217061
208,06632,Hersfeld-Rotenburg,14395.0,15292.0,15248.0,15628.0,16042.0,16021.0,16583.0,16862.0,17457.0,17612.0,18023.0,18710.0,19030.0,19282.0,19560.0,19981.0,20535.0,21177.0,21905.0,1875209.0,1982535.0,1964390.0,2000695.0,2041528.0,2026850.0,2083095.0,2100603.0,2155145.0,2152147.0,2185496.0,2261189.0,2292535.0,2312084.0,2337855.0,2403308.0,2486787.0,2563841.0,2649685.0,6350.0,5883.0,5352.0,5862.0,5506.0,5353.0,4813.0,0.0529572672382159,0.0492206520920659,0.0444961755902893,0.0484054763752869,0.0454781983827404,0.044252469722647,0.0398512924967294,0.0097658204623544,0.0097638111493185,0.0093698037911539,0.0084721969909662,0.0072190238624255,0.0078783119084032,0.0072283769685528,124597.0,123380.0,122501.0,120857.0,120471.0,119908.0,119523.0,120280.0,121102.0,121069.0,120965.0,120774.0,113.0,111.9,111.4,110.1,109.5,109.1,108.8,110.4,110.3,110.3,110.1,110.0,289.3430592106057,21.6,26.484987893462467,22.1,23.0,23.6,25.4,28.3,23.3,31.4,28.5,25.3,26.3,25.0,24.8,8.7,7.40722891566265,5.5,6.1,4.6,3.8,3.8,3.5,3.2,4.4,4.4,4.2,4.0,3.4,2.33570471571717
209,01053,Herzogtum Lauenburg,16819.0,17440.0,17315.0,17718.0,17897.0,18361.0,18529.0,18899.0,19363.0,19684.0,19928.0,20616.0,21302.0,21204.0,21539.0,22075.0,22628.0,23102.0,23652.0,3007482.0,3152973.0,3164647.0,3267096.0,3319517.0,3419936.0,3460248.0,3535190.0,3622752.0,3678368.0,3722783.0,3857580.0,3996245.0,3996365.0,4089588.0,4235133.0,4390522.0,4518065.0,4651537.0,10547.0,10774.0,10615.0,10273.0,10167.0,10035.0,10060.0,0.055959973258911,0.0567431915016879,0.055329396250215,0.0529451479402775,0.0519867668188721,0.0510248183496128,0.0509001123243035,0.0060538854165561,0.0063884807213242,0.0070471355374743,0.0063340394060742,0.006514324867438,0.0067982244278457,0.0067951143987613,187089.0,186698.0,186580.0,187118.0,187601.0,188474.0,189873.0,191851.0,194031.0,195569.0,196669.0,197642.0,148.1,147.8,148.0,148.3,148.8,149.7,151.0,152.8,154.4,155.2,156.2,156.8,79.01005328446506,18.6,18.5,20.7,20.0,26.8,23.2,24.8,28.0,23.9,31.0,42.6,33.6,33.3,34.3,10.5,8.3,10.0,7.6,8.0,7.2,7.3,8.6,7.8,8.5,7.0,9.6,11.8,10.2,2.251431326462966
210,16069,Hildburghausen,13236.0,13930.0,14043.0,14281.0,14592.0,14604.0,15141.0,15612.0,16102.0,16233.0,16494.0,16969.0,17340.0,17730.0,18022.0,18677.0,19206.0,19943.0,20495.0,977591.0,1022223.0,1022748.0,1031002.0,1044079.0,1037600.0,1065622.0,1086030.0,1106889.0,1102574.0,1106944.0,1125960.0,1140496.0,1157536.0,1168790.0,1206533.0,1237386.0,1278867.0,1306332.0,2933.0,2825.0,2735.0,2489.0,2682.0,2669.0,2124.0,0.0449254051404589,0.0435600511926973,0.0423381166891128,0.0386328713117171,0.0418232569744413,0.0418745489347014,0.0335147928994082,0.0055754679410593,0.00453332922147,0.0055109212216907,0.0039890108184456,0.0033059397757574,0.0034673193385421,0.0033609467455621,69026.0,68235.0,67454.0,66354.0,65774.0,65286.0,64853.0,64599.0,64427.0,64127.0,63738.0,63375.0,73.2,72.3,71.5,70.4,69.9,69.4,68.9,68.8,68.6,68.1,67.7,67.3,186.8942547165298,21.0,22.5,30.7,31.6,27.9,24.4,24.3,17.7,22.6,25.0,25.3,23.3,21.2,18.1,8.7,8.5,7.6,5.1,7.2,7.9,4.8,5.5,3.8,5.6,5.0,8.2,10.2,7.7,2.341288534811223
211,03254,Hildesheim,15260.0,15843.0,15805.0,16118.0,16163.0,16415.0,16723.0,16875.0,17273.0,17433.0,17769.0,18360.0,18865.0,18971.0,19480.0,19878.0,20505.0,21039.0,21685.0,4431693.0,4601781.0,4586086.0,4666772.0,4665496.0,4720177.0,4791913.0,4815061.0,4896882.0,4903417.0,4960448.0,5091348.0,5203989.0,5215637.0,5348081.0,5482370.0,5683408.0,5827266.0,5998487.0,17775.0,17375.0,17443.0,18199.0,16017.0,15953.0,16494.0,0.0646539965445121,0.0632883727876388,0.0632439585939341,0.0656581691187612,0.0578293678015669,0.0576717989132988,0.05971629870459,0.0082858961534964,0.0096271176562721,0.0095393484527111,0.0085721088975315,0.0084052424450301,0.0078122458128025,0.0093118904006429,287567.0,285433.0,283571.0,277305.0,275857.0,274925.0,274537.0,275805.0,277178.0,276970.0,276617.0,276206.0,237.7,236.0,234.6,229.2,228.3,227.6,227.7,229.7,229.5,228.9,228.9,228.3,237.54941459738117,26.2,30.3,27.2,31.2,33.6,46.8,36.7,34.4,34.3,35.3,36.2,34.4,36.7,35.7,9.1,6.9,6.7,7.8,6.3,5.5,5.7,5.7,5.9,6.9,6.2,6.4,6.2,7.2,2.159000101647471
212,05958,Hochsauerlandkreis,15786.0,16452.0,16407.0,17005.0,17525.0,17748.0,18084.0,18281.0,19070.0,18738.0,19391.0,20201.0,20629.0,21003.0,21365.0,21776.0,22704.0,23394.0,24345.0,4456103.0,4630963.0,4609852.0,4759455.0,4877131.0,4920147.0,4993340.0,5017140.0,5198644.0,5070683.0,5205595.0,5378312.0,5455556.0,5520809.0,5592846.0,5719744.0,5971438.0,6127644.0,6354733.0,14777.0,13212.0,12744.0,12301.0,12260.0,12908.0,12501.0,0.056216236780035,0.050469860187944,0.0485186285035521,0.0467690178544271,0.0468063986561295,0.0494496864381131,0.0480574798366945,0.0120292170737274,0.0071739628695851,0.0063694025020749,0.0058703653009702,0.0077921582102088,0.0070412553202085,0.0068582148651038,272899.0,270838.0,268771.0,266238.0,264460.0,262860.0,261780.0,262662.0,263016.0,261930.0,261033.0,260126.0,138.8,137.8,136.5,135.3,134.5,133.7,133.4,134.6,133.8,133.5,132.9,132.5,194.07746340683357,22.6,21.3,23.9,26.6,26.3,28.1,30.4,42.5,29.4,30.7,31.3,30.0,33.1,32.8,7.3,7.1,6.5,5.9,6.0,5.4,6.1,3.8,4.7,5.0,6.5,5.6,6.9,4.2,2.280894301900521
213,06434,Hochtaunuskreis,26201.0,27423.0,26153.0,25557.0,25451.0,26199.0,27486.0,28451.0,27858.0,27191.0,27189.0,28425.0,29097.0,29563.0,31904.0,32557.0,32978.0,34220.0,35041.0,5872758.0,6181768.0,5913580.0,5779714.0,5760764.0,5934270.0,6208030.0,6405718.0,6258911.0,6110587.0,6131393.0,6438255.0,6620493.0,6759183.0,7337296.0,7556958.0,7723835.0,8058666.0,8279567.0,10612.0,11853.0,11263.0,10834.0,10590.0,9983.0,9035.0,0.0464149969601938,0.0515385919828856,0.0485237793660846,0.046257829545406,0.0449694895389671,0.0422507194853563,0.038164392009766,0.0064120227613686,0.0092311170825669,0.0098701925355322,0.0083002788108057,0.0075755967268666,0.0065600135432537,0.0051955951490882,225859.0,226036.0,226831.0,226502.0,227531.0,228633.0,229983.0,232113.0,234209.0,235493.0,236280.0,236739.0,468.3,469.5,471.8,470.9,473.2,475.4,478.8,484.3,487.7,489.8,491.0,491.7,158.50161581276927,37.0,26.484987893462467,35.9,38.4,41.1,42.1,50.0,46.4,50.6,55.7,47.6,45.8,45.8,44.7,3.7,7.40722891566265,5.0,5.4,3.7,3.4,3.2,3.1,2.9,2.7,3.1,3.6,3.1,3.5,2.214924530688907
214,09475,Hof,17127.0,18179.0,17339.0,17324.0,17379.0,17245.0,17319.0,17460.0,17985.0,17737.0,18346.0,19246.0,19502.0,19738.0,20032.0,20542.0,20817.0,21402.0,22200.0,1869466.0,1975663.0,1876915.0,1864213.0,1856254.0,1826165.0,1816265.0,1813039.0,1848020.0,1800639.0,1841605.0,1911618.0,1917625.0,1924117.0,1940117.0,1982712.0,2002025.0,2051294.0,2121057.0,4540.0,4522.0,5386.0,4597.0,4277.0,4448.0,4786.0,0.0465712673744678,0.0466897947383636,0.05580248448492,0.047799775402404,0.0446245983055799,0.0465554415858993,0.0503492678000336,0.0061855670103092,0.0078366992937678,0.0079777038717765,0.0069978788004824,0.007606109928634,0.0076301521843796,0.0067013129102844,103069.0,101865.0,100767.0,99325.0,98330.0,97485.0,96852.0,96519.0,96172.0,95844.0,95542.0,95056.0,114.8,113.4,112.3,110.7,109.7,108.8,108.2,108.0,107.5,107.3,106.8,106.2,65.74850483154269,11.4,13.0,12.3,15.5,19.7,30.8,17.5,22.7,23.5,17.3,18.8,16.8,19.4,13.4,7.5,6.7,5.7,4.7,3.7,5.0,4.0,4.3,3.0,4.7,6.1,5.5,5.4,6.4,2.2405790087335284
215,08126,Hohenlohekreis,16420.0,17427.0,17354.0,17906.0,18434.0,19084.0,19888.0,20639.0,20757.0,19894.0,20330.0,21187.0,21610.0,21839.0,22268.0,22740.0,23340.0,23874.0,24642.0,1748671.0,1871772.0,1877852.0,1943761.0,2001848.0,2070573.0,2155947.0,2237742.0,2246605.0,2143113.0,2182489.0,2271848.0,2319860.0,2351625.0,2412542.0,2489975.0,2577511.0,2651022.0,2752520.0,4192.0,4690.0,4299.0,4462.0,4085.0,4104.0,3643.0,0.0389294403892944,0.0432892441457989,0.0392606325171919,0.0404038574727215,0.0367882133626318,0.0367409423371321,0.0324303632948465,0.005274790587099,0.0078732889672423,0.0058265372286504,0.0055145560737085,0.0049261083743842,0.0061055854468626,0.0056439336615242,109865.0,109422.0,109144.0,107229.0,107349.0,107682.0,108341.0,109499.0,110435.0,111041.0,111701.0,112333.0,141.0,140.4,140.2,138.0,138.4,138.9,140.1,141.8,142.5,143.4,144.2,145.0,177.66641578224326,19.5,17.4,21.1,20.9,20.0,20.6,28.0,21.3,17.9,17.3,19.0,19.3,21.1,20.1,6.0,5.9,6.8,7.8,5.9,4.5,4.5,4.3,3.9,4.3,5.4,3.9,6.5,5.9,2.4379614140738264
216,03255,Holzminden,14960.0,15570.0,15387.0,15602.0,15515.0,15893.0,16286.0,16495.0,17048.0,17266.0,17675.0,18280.0,18789.0,18892.0,19245.0,19773.0,20165.0,20784.0,21438.0,1226437.0,1269246.0,1246919.0,1255959.0,1236717.0,1253047.0,1269976.0,1271744.0,1299563.0,1299347.0,1314315.0,1344482.0,1367984.0,1363383.0,1379063.0,1414727.0,1443534.0,1482473.0,1523351.0,3696.0,3667.0,3643.0,3488.0,3513.0,3415.0,3336.0,0.0512138343864316,0.051173630299478,0.0509161553620595,0.0487252916113711,0.0492520363957547,0.0480579791725302,0.0471739468586054,0.0086464915197871,0.0098942197661112,0.0103425624397266,0.0084235524201997,0.006883788747599,0.0067689276667604,0.0060947155563725,75655.0,74613.0,73723.0,73551.0,72807.0,72168.0,71658.0,71549.0,71585.0,71327.0,71060.0,70717.0,108.4,107.0,105.8,105.6,104.6,103.8,103.1,103.5,103.0,102.5,102.2,101.5,236.15841863450464,14.3,14.5,13.3,19.3,19.3,27.6,16.6,18.9,16.3,24.0,26.4,23.8,21.6,25.4,9.7,8.7,9.9,8.6,3.9,4.8,6.8,7.2,7.7,8.5,4.0,5.2,10.9,12.2,2.2473134373035597
217,05762,Höxter,14214.0,14730.0,14637.0,15076.0,15480.0,15588.0,15840.0,16038.0,16798.0,16575.0,17157.0,17939.0,18706.0,19017.0,19532.0,19742.0,20423.0,21222.0,22021.0,2206587.0,2284835.0,2266458.0,2328362.0,2381886.0,2387743.0,2412528.0,2423689.0,2513876.0,2456521.0,2519159.0,2610352.0,2699240.0,2724166.0,2788696.0,2830824.0,2919185.0,3007426.0,3107500.0,7051.0,7052.0,6882.0,7040.0,6375.0,5899.0,5484.0,0.0492219840976202,0.0493910168862367,0.0479949787293395,0.0492538462076637,0.0449862395032107,0.0418024887326738,0.0390434219238354,0.0077068600827928,0.0100084746356256,0.0070018829764976,0.0060797716412584,0.0057511819913908,0.004925026219564,0.004435458034017,150576.0,149118.0,147949.0,145514.0,144300.0,143249.0,142779.0,143390.0,142933.0,141710.0,141116.0,140459.0,124.8,123.7,122.6,120.6,119.6,118.8,118.8,119.9,118.1,117.8,117.1,116.7,236.3467338889998,27.4,25.3,28.3,30.2,32.5,35.7,35.7,48.2,35.3,36.2,38.1,37.0,36.5,36.4,4.4,3.9,4.7,5.7,4.0,4.3,4.4,3.9,6.3,5.4,7.1,5.8,5.6,6.2,2.403141101042064
218,16070,Ilm-Kreis,12591.0,13151.0,13338.0,13608.0,13848.0,14026.0,14676.0,15125.0,15588.0,15810.0,15985.0,16420.0,16766.0,17137.0,17352.0,17901.0,18197.0,18853.0,19306.0,1528355.0,1585504.0,1597947.0,1617586.0,1628740.0,1632313.0,1689492.0,1720609.0,1753742.0,1764440.0,1774169.0,1813240.0,1841451.0,1872115.0,1890186.0,1955850.0,1990596.0,2054959.0,2100234.0,6716.0,6473.0,6284.0,7729.0,6444.0,5592.0,5208.0,0.0614764977802187,0.0594240284956255,0.0575141863444993,0.0706528694443936,0.0591198084386095,0.0514036732667806,0.0489308128828591,0.0076342166689551,0.0071514472729943,0.0090518030386234,0.0088578898294239,0.0067431811301021,0.0057728016472707,0.0049513322560036,113886.0,113016.0,112432.0,110428.0,109833.0,109245.0,108929.0,109260.0,109394.0,108999.0,108786.0,106436.0,134.5,133.8,133.3,130.6,129.9,129.2,129.1,129.9,129.4,129.0,128.9,132.0,170.55359213018534,33.0,37.7,42.2,43.4,36.8,36.1,32.5,27.3,27.9,31.2,31.1,29.1,33.0,30.8,7.8,8.9,5.7,7.2,8.5,11.4,9.8,8.4,7.2,6.9,7.1,9.1,10.1,10.4,2.062720815880532
219,15086,Jerichower Land,12641.0,13329.0,13463.0,13932.0,14461.0,14761.0,15303.0,15688.0,16391.0,16729.0,17143.0,17535.0,17811.0,18236.0,18569.0,18621.0,19297.0,20160.0,20518.0,1361123.0,1424261.0,1422865.0,1453357.0,1489272.0,1500088.0,1533318.0,1549179.0,1592772.0,1604467.0,1626634.0,1644126.0,1652978.0,1678551.0,1699794.0,1704294.0,1766007.0,1832634.0,1850679.0,6795.0,6625.0,6924.0,6415.0,6220.0,5979.0,5996.0,0.0738233888140454,0.0723727332313742,0.0756506347922994,0.070094734426731,0.0684230790385567,0.0662882357506347,0.0668011007252754,0.0104732519229933,0.0111754424295389,0.0100954919913467,0.0071569837957145,0.0078103514658159,0.0074060112864064,0.0081997348455308,98983.0,97688.0,96799.0,93765.0,92805.0,92044.0,91540.0,91526.0,91519.0,90905.0,90197.0,89759.0,62.2,61.7,61.0,59.1,58.6,58.2,57.9,58.1,57.9,57.4,57.0,56.8,211.13755446173232,24.29115044247788,39.2,31.8,26.4,22.6,20.2,23.6,22.6,23.3,23.7,28.6,23.3,25.1,25.1,8.167692307692308,9.6,11.8,11.6,12.8,14.3,11.9,12.4,10.4,10.8,11.8,14.0,13.0,12.1,2.1307849364791287
220,07335,Kaiserslautern,14485.0,15248.0,15182.0,15448.0,15968.0,16097.0,16445.0,16706.0,17050.0,17639.0,17899.0,18494.0,18872.0,19000.0,19316.0,19882.0,20394.0,20827.0,21713.0,1596852.0,1681570.0,1674869.0,1703006.0,1756400.0,1764107.0,1791894.0,1809506.0,1836929.0,1885353.0,1897574.0,1947192.0,1975419.0,1981308.0,2012815.0,2080187.0,2146155.0,2198852.0,2298417.0,5109.0,5302.0,4832.0,4695.0,4978.0,4933.0,5081.0,0.0489930955120828,0.0508814525493507,0.0461831076108461,0.0446140104146869,0.0471504210197296,0.0466023636552577,0.0479258239166933,0.0072497123130034,0.0069575731984683,0.0072161105641947,0.0063191303356265,0.0078899760364473,0.008275627521185,0.0081778565903903,107635.0,106623.0,105762.0,105286.0,104677.0,104280.0,104203.0,104627.0,105236.0,105577.0,105853.0,106018.0,167.5,165.9,164.8,164.0,163.2,162.7,163.0,164.0,164.9,165.1,165.7,165.6,49.67027112672606,20.4,22.9,24.4,27.1,26.3,29.4,29.3,26.7,30.4,32.3,34.0,30.1,33.1,35.1,7.3,8.8,6.0,5.5,5.8,4.7,5.4,6.3,4.7,7.5,4.5,7.1,9.1,8.2,2.3369005240232603
221,08215,Karlsruhe,16909.0,17790.0,17769.0,18150.0,18464.0,18856.0,19395.0,19734.0,20189.0,19814.0,20416.0,21221.0,21782.0,21992.0,22862.0,22742.0,23139.0,23611.0,24295.0,6993967.0,7409023.0,7448121.0,7638866.0,7787124.0,7968444.0,8208697.0,8363457.0,8558646.0,8392543.0,8648724.0,9000534.0,9274889.0,9415682.0,9836406.0,9860526.0,10136967.0,10424263.0,10773620.0,16851.0,17462.0,16803.0,17962.0,17057.0,16618.0,16945.0,0.039358069443601,0.0405856116545923,0.0387542725876312,0.0410008012070606,0.0386337640570322,0.0374740953381756,0.0381071678357062,0.0073362824830782,0.0088599445439987,0.0072443712549991,0.0077632627160234,0.0082920918222896,0.0080098680130701,0.0090697083435469,431702.0,431535.0,431977.0,424134.0,425808.0,428146.0,430251.0,433578.0,438089.0,441505.0,443453.0,444667.0,397.6,397.8,398.4,391.3,393.7,395.6,397.5,401.7,405.7,407.9,409.3,410.2,59.857713454971616,20.4,19.9,24.4,23.4,27.1,27.4,41.7,27.0,25.8,27.7,27.1,28.9,29.3,26.3,6.1,5.5,5.3,5.4,4.8,4.5,4.2,3.7,4.5,4.1,3.6,3.8,5.6,6.5,2.296873811515935
222,06633,Kassel,14584.0,15618.0,15707.0,16411.0,16765.0,16831.0,17354.0,17633.0,18058.0,18601.0,19324.0,19835.0,20292.0,20509.0,20993.0,21216.0,21650.0,22248.0,23090.0,3572727.0,3825659.0,3844884.0,4012875.0,4089813.0,4091083.0,4193019.0,4232011.0,4306558.0,4408794.0,4556777.0,4660731.0,4757375.0,4794685.0,4899766.0,4977967.0,5117061.0,5268216.0,5464278.0,7588.0,8200.0,7276.0,7445.0,7138.0,6913.0,7280.0,0.0324580052100488,0.0351325181446602,0.0310102628797435,0.0314986947820899,0.030144854090122,0.0292114225831805,0.0307563614548434,0.0052314365276607,0.0055055226604742,0.0052209417300283,0.0051870248224099,0.0051353519996621,0.0052819728379828,0.0063582862622993,240047.0,238613.0,237608.0,234980.0,234443.0,233779.0,233402.0,234632.0,236359.0,236790.0,236654.0,236699.0,185.1,184.1,183.3,181.5,181.1,180.5,180.6,182.4,183.2,183.0,183.0,183.1,274.8760307637806,17.9,26.484987893462467,21.3,20.7,21.4,23.7,24.3,32.5,28.3,29.8,27.8,26.1,26.2,24.6,6.7,7.40722891566265,3.5,5.2,4.2,3.5,4.7,3.3,3.5,3.0,4.0,4.1,3.3,4.1,2.26685963746797
223,09273,Kelheim,15223.0,16102.0,16069.0,16552.0,17173.0,17503.0,18048.0,18610.0,19167.0,18832.0,19614.0,20519.0,21023.0,21268.0,21768.0,22096.0,22300.0,22678.0,23499.0,1656490.0,1769377.0,1785697.0,1854924.0,1931648.0,1971644.0,2032491.0,2093871.0,2157851.0,2119529.0,2207323.0,2316070.0,2388031.0,2437664.0,2522138.0,2601415.0,2664059.0,2733666.0,2859611.0,3743.0,3938.0,3625.0,3765.0,3634.0,3697.0,3349.0,0.0326574414992932,0.033988124007457,0.0307907924912936,0.0315149790318665,0.0301466684364215,0.0303807246341082,0.0273035594906161,0.0033154762943444,0.0034091693709866,0.0028369999150598,0.0029715318874668,0.0028620254844704,0.0032048911569657,0.002926837222195,113179.0,113014.0,113084.0,112876.0,113594.0,114614.0,115864.0,117730.0,119467.0,120544.0,121689.0,122658.0,106.0,106.0,106.1,106.2,106.9,108.1,109.3,111.6,112.6,113.7,114.8,115.5,122.20729788862194,16.1,17.8,16.0,17.8,20.3,35.0,21.0,25.0,25.0,25.9,25.2,26.0,23.7,23.5,6.0,7.9,4.7,6.7,6.2,3.8,5.1,3.8,3.2,5.1,5.0,6.5,6.8,6.6,2.471847671563348
224,09675,Kitzingen,15249.0,16472.0,16519.0,17375.0,18330.0,18342.0,18629.0,18780.0,19152.0,18639.0,19245.0,20233.0,21206.0,20997.0,22614.0,21843.0,22339.0,22807.0,23553.0,1349494.0,1460206.0,1466679.0,1545575.0,1631591.0,1632114.0,1655729.0,1666546.0,1695074.0,1643455.0,1690681.0,1774620.0,1862199.0,1847663.0,1996721.0,1941825.0,1999969.0,2054620.0,2135483.0,3441.0,3487.0,3499.0,3477.0,3803.0,3665.0,3521.0,0.0391031614354871,0.0394926100005662,0.0393592728827095,0.038837445686776,0.0422138107871105,0.0404217538519229,0.0386787063889621,0.0042273688038364,0.0057647658417803,0.0058268371972688,0.0054732091994593,0.0060939737370822,0.0070917292569676,0.0058440987784515,89218.0,88795.0,88542.0,87710.0,87815.0,87998.0,88295.0,88899.0,89527.0,90089.0,90669.0,91032.0,130.0,129.6,129.2,128.2,128.5,128.8,129.3,130.5,131.2,132.2,132.9,133.2,239.44447923902828,25.4,27.4,26.9,28.8,32.3,46.6,34.7,34.8,35.2,36.5,36.7,38.4,37.3,36.1,6.4,6.0,4.5,3.3,3.5,1.9,3.9,3.9,3.6,3.9,3.9,3.1,5.9,6.7,2.4012008148386403
225,05154,Kleve,15135.0,15831.0,15390.0,15657.0,15953.0,16080.0,16329.0,16535.0,17028.0,16587.0,17264.0,17936.0,18372.0,18534.0,18813.0,18902.0,19389.0,20159.0,20716.0,4465486.0,4699309.0,4600188.0,4703872.0,4808964.0,4859044.0,4941009.0,5008316.0,5152804.0,5006707.0,5199680.0,5399306.0,5540506.0,5603672.0,5716000.0,5815296.0,6016925.0,6265508.0,6445102.0,22316.0,22873.0,24242.0,22202.0,20958.0,20042.0,18254.0,0.073811429592046,0.0752819824178573,0.0787973346335121,0.0715425043421099,0.0674324324324324,0.0644184596396269,0.0585589631720775,0.0080042865931507,0.0124806224512969,0.0119193889159759,0.0080655296085173,0.0094401544401544,0.007161177930201,0.0069549595791094,308788.0,308309.0,307776.0,301026.0,301574.0,302338.0,303831.0,307650.0,310333.0,310800.0,311122.0,311720.0,250.3,250.0,249.8,244.4,244.9,245.5,247.3,251.7,251.7,252.5,252.2,253.4,24.77357499551293,20.3,22.0,21.4,22.8,25.1,27.5,28.6,39.7,29.9,30.4,29.9,30.1,31.3,31.9,7.0,6.2,6.3,4.9,5.0,5.1,4.9,5.5,6.7,6.4,7.9,7.6,6.7,6.7,2.3066289270802383
226,08335,Konstanz,15902.0,16780.0,16910.0,17532.0,18019.0,18282.0,18692.0,18895.0,19710.0,19568.0,20468.0,21371.0,21917.0,22134.0,22572.0,23374.0,24208.0,24764.0,25486.0,4119464.0,4372927.0,4440452.0,4629640.0,4772654.0,4847904.0,4952371.0,4999639.0,5218571.0,5193608.0,5448999.0,5715696.0,5904714.0,6020228.0,6198165.0,6498701.0,6808284.0,7010903.0,7255062.0,16936.0,17820.0,18944.0,18699.0,18501.0,17287.0,18209.0,0.0622674529758665,0.0648953371498492,0.068134816589159,0.0664876973403498,0.0653507733934292,0.0607264551937331,0.0637090425624967,0.0085040516493374,0.0095121560401462,0.0097648874070717,0.0082491821931446,0.0092793082376378,0.0098500017564197,0.0144604027080454,275434.0,276650.0,278069.0,267454.0,269416.0,271988.0,274596.0,278037.0,281240.0,283103.0,284670.0,285815.0,337.7,339.3,341.1,328.0,330.8,334.3,337.2,342.7,345.0,347.2,348.8,350.0,24.91950402577164,23.0,22.3,24.6,25.8,27.6,28.4,42.9,26.8,28.9,29.5,30.2,27.8,29.8,30.5,6.3,7.1,5.4,5.1,4.6,4.4,3.3,3.7,4.6,4.1,4.0,6.4,5.6,5.8,2.1305153290080487
